id,__latitude,__longitude,country,country__shape,country__colour,year,year__shape,year__colour,haplotype,haplotype__shape,haplotype__colour
9475_6_12_Mal1021106_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_16_Mal1031809_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_17_Mal1007914_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_18_Mal1013305_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_19_Mal1016889_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_2_Mal1014063_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_21_Mal1023407_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_24_Mal1031785_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_25_Mal1007917_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_26_Mal1012911_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_27_Mal1016653_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_28_Mal1020791_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_3_Mal1019695_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_31_Mal1022553_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_32_Mal1030630_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_33_Mal1014451_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_34_Mal1018211_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_35_Mal1016605_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_36_Mal1021854_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_39_Mal1032927_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_4_Mal1019515_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_41_Mal1014383_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_45_Mal1021624_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_46_Mal1024341_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_47_Mal1032463_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_49_Mal1013803_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_5_Mal1021678_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_50_Mal1017137_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_51_Mal1019839_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_52_Mal1022401_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_53_Mal1020976_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_54_Mal1023999_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_55_Mal1032281_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_56_MalA53789_2009,-13.5,34,Malawi,circle,#00FFFF,2009,square,#4682B4,H58,triangle,#FF0000
9475_6_58_Mal1020366_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_59_Mal1019833_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_6_Mal1025912_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_61_Mal1029975_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_62_Mal1028143_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_63_Mal1032249_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_65_Mal1012727_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_66_Mal1020059_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_67_Mal1019806_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_68_Mal1018617_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_69_Mal1029451_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_71_Mal1032168_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_73_Mal1014152_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_76_Mal1021788_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9475_6_77_Mal1028963_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_78_Mal1026460_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_79_Mal1031581_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_8_Mal1030208_2012,-13.5,34,Malawi,circle,#00FFFF,2012,square,#0000FF,H58,triangle,#FF0000
9475_6_9_Mal1008634_2011,-13.5,34,Malawi,circle,#00FFFF,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_1_Cam001909_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
9870_8_10_Cam006300_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
9870_8_11_Cam000156_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
9870_8_12_Cam000892_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
9870_8_13_Cam002960_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
9870_8_14_Cam004002_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
9870_8_15_Cam006046_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
9870_8_16_Cam007146_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
9870_8_18_Cam008924_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
9870_8_19_Cam011935_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
9870_8_2_Cam002399_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
9870_8_20_Cam012898_2009,13,105,Cambodia,circle,#FFD700,2009,square,#4682B4,H58,triangle,#FF0000
9870_8_21_Cam005196_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_22_Cam011361_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_23_Cam005872_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_24_Cam011021_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_25_Cam006551_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_26_Cam013365_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_27_Cam006866_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_28_Cam012990_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_3_Cam003956_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
9870_8_30_Cam100510_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_31_Cam007898_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_32_Cam008154_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_33_Cam007462_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_34_Cam002605_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_35_Cam009987_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_36_Cam010162_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_37_Cam002948_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_38_Cam010972_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_39_Cam011187_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_4_Cam004254_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
9870_8_40_Cam011712_2010,13,105,Cambodia,circle,#FFD700,2010,square,#4169E1,H58,triangle,#FF0000
9870_8_41_Cam000112_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_42_Cam000483_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_43_Cam009945_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_44_Cam021515_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_45_Cam007642_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_46_Cam216622_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_47_Cam004004_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_48_Cam004103_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_49_Cam000113_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_5_Cam216507_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
9870_8_50_Cam000309_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_51_Cam021566_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_52_Cam007445_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_53_Cam011215_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_54_Cam000374_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_55_Cam001522_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_56_Cam007660_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_57_Cam007792_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_58_Cam007930_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_59_Cam008616_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_60_Cam015726_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_62_Cam1311_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_63_Cam1307_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_64_Cam1305_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_65_Cam1457_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_66_Cam1461_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_67_Cam1534_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_68_Cam1612_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_69_Cam1683_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_7_Cam016955_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
9870_8_70_Cam1739_2011,13,105,Cambodia,circle,#FFD700,2011,square,#1E90FF,H58,triangle,#FF0000
9870_8_71_Cam018938_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_72_Cam002759_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_73_Cam002043_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_74_Cam001846_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_75_Cam007197_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_76_Cam002175_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_77_Cam008606_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_78_Cam009077_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_79_Cam002473_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_8_Cam006312_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
9870_8_80_Cam005183_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_81_Cam002529_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_82_Cam014301_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_83_Cam009618_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_84_Cam017452_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_85_Cam010059_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_86_Cam010060_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_87_Cam002669_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_88_Cam006045_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_89_Cam002666_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_9_Cam008425_2008,13,105,Cambodia,circle,#FFD700,2008,square,#6495ED,H58,triangle,#FF0000
9870_8_91_Cam009913_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_93_Cam010317_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
9870_8_94_Cam010406_2012,13,105,Cambodia,circle,#FFD700,2012,square,#0000FF,H58,triangle,#FF0000
10060_5_11_IndoA149_2006,-5,120,Indonesia,circle,#FFFF00,2006,square,#00BFFF,,triangle,#FFFAFA
10060_5_12_IndoA150_2006,-5,120,Indonesia,circle,#FFFF00,2006,square,#00BFFF,,triangle,#FFFAFA
10060_5_13_IndoA153_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_14_IndoA154_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_15_IndoA155_2006,-5,120,Indonesia,circle,#FFFF00,2006,square,#00BFFF,,triangle,#FFFAFA
10060_5_16_IndoA156_2007,-5,120,Indonesia,circle,#FFFF00,2007,square,#B0C4DE,,triangle,#FFFAFA
10060_5_17_IndoA158_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_18_IndoA160_2006,-5,120,Indonesia,circle,#FFFF00,2006,square,#00BFFF,,triangle,#FFFAFA
10060_5_21_IndoA173_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_22_IndoA174_2011,-5,120,Indonesia,circle,#FFFF00,2011,square,#1E90FF,,triangle,#FFFAFA
10060_5_23_IndoA178_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_24_IndoA180_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_26_IndoA235_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_27_IndoA236_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_28_IndoA237_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_29_IndoA238_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_30_IndoA239_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_31_IndoA240_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_33_IndoA243_2011,-5,120,Indonesia,circle,#FFFF00,2011,square,#1E90FF,,triangle,#FFFAFA
10060_5_34_IndoA244_2011,-5,120,Indonesia,circle,#FFFF00,2011,square,#1E90FF,,triangle,#FFFAFA
10060_5_35_IndoA245_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_36_IndoA246_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_37_IndoA247_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_38_IndoA248_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_39_IndoA249_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_40_IndoA250_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_41_IndoA252_2011,-5,120,Indonesia,circle,#FFFF00,2011,square,#1E90FF,,triangle,#FFFAFA
10060_5_42_IndoA253_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_44_IndoA255_2011,-5,120,Indonesia,circle,#FFFF00,2011,square,#1E90FF,,triangle,#FFFAFA
10060_5_45_IndoA256_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_46_IndoA257_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_47_IndoA258_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_48_IndoA259_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_49_IndoA261_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_50_IndoA262_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_51_IndoA263_2009,-5,120,Indonesia,circle,#FFFF00,2009,square,#4682B4,,triangle,#FFFAFA
10060_5_53_IndoA265_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_54_IndoA266_2010,-5,120,Indonesia,circle,#FFFF00,2010,square,#4169E1,,triangle,#FFFAFA
10060_5_55_IndoA267_2008,-5,120,Indonesia,circle,#FFFF00,2008,square,#6495ED,,triangle,#FFFAFA
10060_5_57_Fij100949_2011,-18,175,Fiji,circle,#8B008B,2011,square,#1E90FF,,triangle,#FFFAFA
10060_5_58_Fij102196_2011,-18,175,Fiji,circle,#8B008B,2011,square,#1E90FF,,triangle,#FFFAFA
10060_5_59_Fij103643_2011,-18,175,Fiji,circle,#8B008B,2011,square,#1E90FF,,triangle,#FFFAFA
10060_5_60_Fij106774_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_61_Fij107123_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_62_Fij107364_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_63_Fij108891_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_64_Fij108910_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_65_Fij109520_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_66_Fij110829_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_67_FijB1271_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_68_FijB1305_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_70_FijB1357_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_71_FijB1472_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_72_FijB1501_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_73_FijB1502_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_75_FijB1542_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_76_FijB1563_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_77_FijB1596_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_78_FijB1616_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_79_FijB1628_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_80_FijB2667_2008,-18,175,Fiji,circle,#8B008B,2008,square,#6495ED,,triangle,#FFFAFA
10060_5_81_FijB4381_2008,-18,175,Fiji,circle,#8B008B,2008,square,#6495ED,,triangle,#FFFAFA
10060_5_82_FijB4387_2008,-18,175,Fiji,circle,#8B008B,2008,square,#6495ED,,triangle,#FFFAFA
10060_5_84_FijP749_2008,-18,175,Fiji,circle,#8B008B,2008,square,#6495ED,,triangle,#FFFAFA
10060_5_85_FijW478_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_86_FijW794_2012,-18,175,Fiji,circle,#8B008B,2012,square,#0000FF,,triangle,#FFFAFA
10060_5_9_IndoA143_2008,-5,120,Indonesia,circle,#FFFF00,2008,square,#6495ED,,triangle,#FFFAFA
10060_6_1_LaoLNT757_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_10_LaoSV200_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_11_LaoSV211_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_12_LaoSV357_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_13_LaoSV430_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_14_LaoSV431_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_15_LaoSV500_2010,18,105,Laos,circle,#F0E68C,2010,square,#4169E1,,triangle,#FFFAFA
10060_6_16_LaoSV547_2010,18,105,Laos,circle,#F0E68C,2010,square,#4169E1,,triangle,#FFFAFA
10060_6_17_LaoSV552_2010,18,105,Laos,circle,#F0E68C,2010,square,#4169E1,,triangle,#FFFAFA
10060_6_18_LaoSV610_2010,18,105,Laos,circle,#F0E68C,2010,square,#4169E1,,triangle,#FFFAFA
10060_6_19_LaoUI10006_2007,18,105,Laos,circle,#F0E68C,2007,square,#B0C4DE,,triangle,#FFFAFA
10060_6_20_LaoUI10788_2007,18,105,Laos,circle,#F0E68C,2007,square,#B0C4DE,,triangle,#FFFAFA
10060_6_21_LaoUI11483_2008,18,105,Laos,circle,#F0E68C,2008,square,#6495ED,,triangle,#FFFAFA
10060_6_22_LaoUI11562_2008,18,105,Laos,circle,#F0E68C,2008,square,#6495ED,,triangle,#FFFAFA
10060_6_23_LaoUI11955_2008,18,105,Laos,circle,#F0E68C,2008,square,#6495ED,,triangle,#FFFAFA
10060_6_24_LaoUI12162_2008,18,105,Laos,circle,#F0E68C,2008,square,#6495ED,,triangle,#FFFAFA
10060_6_25_LaoUI13529-2_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_26_LaoUI13599_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_27_LaoUI13797_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_29_LaoUI14191/3_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
10060_6_3_LaoLNT899_2009,18,105,Laos,circle,#F0E68C,2009,square,#4682B4,,triangle,#FFFAFA
